"sampled_taxon_name","pedlabsampnum1","labsampnum1","correlated_taxon_name","user_pedon_id","user_site_id","latitude_decimal_degrees","longitude_decimal_degrees","hzn_top","hzn_bot","hzn_desgn","tex_psda","sand_tot_psa","silt_tot_psa","clay_tot_psa","co3_cly","silt_f_psa","silt_c_psa","sand_vf_psa","sand_f_psa","sand_m_psa","sand_vc_psa","sand_c_psa","wf_25","wf_520","wf_2075","wf_0175","wpg2","c_tot","n_tot","s_tot","oc","c_n_ra","base_sum","al_kcl","cec_nh4","ecec","al_sat","ca_nh4","mg_nh4","na_nh4","k_nh4","acid_tea","base_sum_calc","cec_sum","ESP_calc","ph_h2o","ph_cacl2","ph_naf","gypl20","caco3","ec_12pre","sar","na_exch","p_olsn","p_nz","NCSS_Layer_labsampnum","hzn_master","db_13b","db_od","COLEws","w15l2","w15cly","cec7_cly","wrd_ws13","LEP","w15bfm","w3cld","w10cld","final_oc","est_OM","Calc_Clay","basesat8_2","basesat7","abgll","abgpi","w3rec","w10l2","w5bl2","mlra_code","ssa_code","county_code","vf52","vf205","vf7520","vf25075","vf250u","vf752","wrd_l2","Major_Elements_labsampnum","Major_Elements_result_source_key","al_mjelm","ca_mjelm","fe_mjelm","k_mjelm","mg_mjelm","mn_mjelm","na_mjelm","p_mjelm","si_mjelm","sr_mjelm","ti_mjelm","zr_mjelm","Trace_Elements_Tier_1_result_source_key","Trace_Elements_Tier_1_prep_code","ag_trelm","as_trelm","ba_trelm","be_trelm","cd_trelm","co_trelm","cr_trelm","cu_trelm","hg_trelm","mn_trelm","mo_trelm","Trace_Elements_Tier_2_result_source_key","Trace_Elements_Tier_2_prep_code","ni_trelm","p_trelm","pb_trelm","sb_trelm","se_trelm","sn_trelm","sr_trelm","tl_trelm","v_trelm","w_trelm","zn_trelm"
"Castaic","40A3374","40A26235",,"S1976CA037108","S1976CA037108",34.56,-118.62,99.00,107.00,"Cr","cl",23.90,48.70,27.40,,36.80,11.90,7.60,5.40,5.50,1.00,4.40,0.00,0.00,0.00,16.00,65.00,,,,0.21,,,,22.60,,,,2.10,0.30,0.40,,,,1.32,8.00,7.40,,,3.00,,,,,,"40A26235","C",,,,11.00,0.40,0.82,,,,,,0.20,0.36,,100.00,,,,,,,"20","CA776","CA037",0.00,0.00,0.00,0.00,50.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Zaca","40A3375","40A26236",,"S1976CA037109","S1976CA037109",34.56,-118.68,0.00,28.00,"A","sic",4.00,42.90,53.10,,33.20,9.70,2.40,0.90,0.30,0.30,0.10,0.00,0.00,0.00,2.00,0.00,,,,1.97,,54.10,,44.40,,,46.20,6.30,0.20,1.40,,54.09,54.10,0.45,6.70,6.40,,,,,,,,,"40A26236","A",,,,18.90,0.36,0.84,,,,,,1.97,3.39,,100.00,100.00,,,,,,"20","CA776","CA037",0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Zaca","40A3375","40A26237",,"S1976CA037109","S1976CA037109",34.56,-118.68,28.00,69.00,"C","cl",21.80,46.70,31.50,,44.40,2.30,15.20,5.10,0.80,0.10,0.60,0.00,0.00,0.00,7.00,0.00,,,,0.74,,,,41.00,,,,4.40,0.20,0.90,,,,0.48,7.80,7.40,,,2.00,,,,,,"40A26237","C",,,,17.90,0.57,1.30,,,,,,0.74,1.27,,100.00,,,,,,,"20","CA776","CA037",0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Zaca","40A3375","40A26238",,"S1976CA037109","S1976CA037109",34.56,-118.68,69.00,102.00,"Cr","sicl",17.20,55.60,27.20,0.00,54.40,1.20,11.10,4.60,0.50,0.50,0.50,0.00,0.00,0.00,6.00,0.00,,,,0.41,,,,30.30,,,,5.60,0.20,0.70,,,,0.66,7.80,7.40,,,9.00,,,,,,"40A26238","C",,,,14.50,0.53,1.11,,,,,,0.40,0.70,,100.00,,,,,,,"20","CA776","CA037",0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cieneba","40A3376","40A26239",,"S1976CA037111","S1976CA037111",34.41,-118.13,0.00,15.00,"A","cosl",75.60,17.00,7.40,,3.70,13.30,15.00,21.20,12.50,11.20,15.70,0.00,0.00,0.00,61.00,0.00,,,,1.66,,9.20,,12.20,,,8.30,0.60,0.10,0.20,3.70,9.19,12.90,0.81,6.60,5.90,,,,,,,,,"40A26239","A",,,,4.90,0.66,1.65,,,,,,1.65,2.86,,71.00,75.00,,,,,,"20","CA776","CA037",0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cieneba","40A3376","40A26240",,"S1976CA037111","S1976CA037111",34.41,-118.13,15.00,36.00,"C","sl",63.10,25.90,11.00,,14.30,11.60,12.40,17.60,11.20,8.00,13.90,0.00,0.00,0.00,51.00,0.00,,,,0.67,,6.70,,8.00,,,5.70,0.80,0.10,0.10,2.10,6.69,8.80,1.25,6.60,5.90,,,,,,,,,"40A26240","C",,,,7.10,0.65,0.73,,,,,,0.67,1.15,,76.00,84.00,,,,,,"20","CA776","CA037",0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cieneba","40A3376","40A26241",,"S1976CA037111","S1976CA037111",34.41,-118.13,36.00,51.00,"Cr","cosl",67.70,22.10,10.20,,10.60,11.50,10.80,17.70,12.30,10.10,16.80,0.00,0.00,0.00,57.00,0.00,,,,0.42,,5.80,,7.00,,,4.80,0.80,0.10,0.10,2.10,5.80,7.90,1.42,6.10,5.40,,,,,,,,,"40A26241","C",,,,7.10,0.70,0.69,,,,,,0.41,0.72,,73.00,83.00,,,,,,"20","CA776","CA037",0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Caperton","40A3377","40A26242",,"S1976CA037112","S1976CA037112",34.36,-118.36,0.00,19.00,"A","cosl",72.10,21.00,6.90,,6.90,14.10,14.20,15.90,8.60,17.80,15.60,0.00,0.00,0.00,58.00,0.00,,,,2.36,,19.30,,26.90,,,15.30,3.10,0.10,0.80,9.00,19.29,28.30,0.37,6.40,5.70,,,,,,,,,"40A26242","A",,,,8.20,1.19,3.90,,,,,,2.35,4.06,,68.00,72.00,,,,,,"20","CA776","CA037",0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Caperton","40A3377","40A26243",,"S1976CA037112","S1976CA037112",34.36,-118.36,19.00,46.00,"C","lcos",75.70,20.60,3.70,,10.30,10.30,13.10,17.50,10.00,18.30,16.80,0.00,0.00,0.00,63.00,0.00,,,,0.85,,15.10,,21.60,,,11.10,3.50,0.10,0.40,6.60,15.10,21.70,0.46,6.40,5.70,,,,,,,,,"40A26243","C",,,,6.50,1.76,5.84,,,,,,0.85,1.46,,70.00,70.00,,,,,,"20","CA776","CA037",0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Caperton","40A3377","40A26244",,"S1976CA037112","S1976CA037112",34.36,-118.36,46.00,76.00,"Cr",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"40A26244","C",,,,,,,,,,,,,,,,,,,,,,"20","CA776","CA037",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Inks","82P0127","82P00638",,"81CA037001","81CA037001",,,0.00,5.00,"A1","sil",29.60,51.90,18.50,,35.60,16.30,8.10,8.90,5.10,4.30,3.20,3.00,1.00,0.00,25.00,4.00,,0.31,,3.89,12.00,13.80,0.10,22.90,13.90,1.00,8.10,3.60,0.50,1.60,15.90,13.80,29.70,2.18,5.40,5.00,,,,,,,,,"82P00638","A",,,,11.30,0.61,1.24,,,,,,3.89,6.70,,46.00,60.00,,,,,,,,"CA037",2.00,1.00,0.00,0.00,0.00,2.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Inks","82P0127","82P00639",,"81CA037001","81CA037001",,,5.00,15.00,"A2","sil",29.70,50.10,20.20,,33.30,16.80,7.80,9.80,5.60,3.20,3.30,2.00,0.00,0.00,23.00,2.00,,0.12,,1.46,12.00,16.20,,19.90,,,9.30,5.70,0.50,0.70,9.20,16.20,25.40,2.51,6.10,5.40,,,,,,,,,"82P00639","A",,,,10.10,0.50,0.99,,,,,,1.46,2.51,,64.00,81.00,,,,,,,,"CA037",1.00,0.00,0.00,0.00,0.00,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Inks","82P0127","82P00640",,"81CA037001","81CA037001",,,15.00,25.00,"B","l",25.50,48.20,26.30,,33.00,15.20,6.60,9.20,5.10,2.00,2.60,0.00,0.00,0.00,21.00,0.00,,0.13,,1.40,11.00,21.10,,24.60,,,11.40,8.60,0.70,0.40,9.10,21.10,30.20,2.84,6.40,5.80,,,,,,,,,"82P00640","B",,,,12.80,0.49,0.94,,,,,,1.39,2.41,,70.00,86.00,,,,,,,,"CA037",0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Inks","82P0127","82P00641",,"81CA037001","81CA037001",,,25.00,41.00,"Bt1","cl",23.00,42.80,34.20,,29.50,13.30,5.80,8.00,5.90,0.90,2.40,1.00,0.00,0.00,18.00,1.00,,,,1.37,,27.30,,27.70,,,13.50,12.50,1.00,0.30,9.00,27.29,36.30,3.61,6.70,6.10,,,,,,,,,"82P00641","B",,,,15.90,0.46,0.81,,,,,,1.37,2.36,,75.00,99.00,,,,,,,,"CA037",1.00,0.00,0.00,0.00,0.00,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Inks","82P0127","82P00642",,"81CA037001","81CA037001",,,41.00,51.00,"Bt2","cl",27.80,36.20,36.00,,26.10,10.10,5.80,8.50,7.40,1.90,4.20,1.00,1.00,0.00,24.00,2.00,,,,1.14,,26.80,,29.30,,,12.50,12.90,1.10,0.30,8.90,26.79,35.70,3.75,6.70,6.00,,,,,,,,,"82P00642","B",,,,16.70,0.46,0.81,,,,,,1.13,1.96,,75.00,91.00,,,,,,,,"CA037",1.00,1.00,0.00,0.00,0.00,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Inks","82P0127","82P00643",,"81CA037001","81CA037001",,,51.00,,"R",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"82P00643","R",,,,,,,,,,,,,,,,,,,,,,,,"CA037",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Altamont","82P0128","82P00644","Lostpoint","81CA037002","S1981CA037002",,,0.00,5.00,"A1","l",32.70,41.60,25.70,,26.50,15.10,4.20,13.90,12.40,0.00,2.20,0.00,0.00,0.00,29.00,0.00,,0.21,,2.56,12.00,,,20.50,,,8.60,7.80,2.60,3.30,4.10,22.30,,12.68,7.10,6.90,,,0.00,,,,,,"82P00644","A",1.49,1.64,0.03,11.60,0.45,0.80,0.14,3.20,,21.30,,2.55,4.41,,84.00,100.00,,,,,,,"CA688","CA037",0.00,0.00,0.00,0.00,0.00,0.00,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Altamont","82P0128","82P00645","Lostpoint","81CA037002","S1981CA037002",,,5.00,15.00,"A2","c",24.20,34.00,41.80,,22.20,11.80,3.10,10.00,9.20,0.10,1.80,0.00,0.00,0.00,21.00,0.00,,0.13,,1.41,10.00,,,29.10,,,10.80,12.60,5.20,2.80,4.90,31.40,,17.86,7.40,7.10,,,0.00,,,,,,"82P00645","A",,,,21.20,0.51,0.70,,,,,,1.40,2.43,,87.00,100.00,,,,,,,"CA688","CA037",0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Altamont","82P0128","82P00646","Lostpoint","81CA037002","S1981CA037002",,,15.00,56.00,"A3","c",23.10,32.30,44.60,,21.20,11.10,2.80,8.90,9.30,0.20,1.90,0.00,0.00,0.00,20.00,0.00,,0.10,,1.05,10.00,33.30,,30.40,,,8.20,11.10,12.80,1.20,7.40,33.29,40.70,42.10,6.30,6.20,,,,,,,,,"82P00646","A",1.25,2.19,0.20,27.00,0.61,0.68,0.20,20.60,,43.00,,1.04,1.81,,82.00,100.00,,,,,,,"CA688","CA037",0.00,0.00,0.00,0.00,0.00,0.00,0.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Altamont","82P0128","82P00647","Lostpoint","81CA037002","S1981CA037002",,,56.00,91.00,"A4","c",15.30,27.60,57.10,,19.70,7.90,1.70,6.20,6.50,0.00,0.90,0.00,0.00,0.00,14.00,0.00,,,,0.75,,46.70,0.00,38.10,,,8.00,11.90,25.80,1.00,11.20,46.70,57.90,67.71,5.30,5.30,,,,,,,,,"82P00647","A",,,,30.50,0.53,0.67,,,,,,0.75,1.29,,81.00,100.00,,,,,,,"CA688","CA037",0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Altamont","82P0128","82P00648","Lostpoint","81CA037002","S1981CA037002",,,91.00,102.00,"AC","c",16.20,25.60,58.20,,18.60,7.00,1.70,6.80,6.80,0.00,0.90,0.00,0.00,0.00,15.00,0.00,,,,0.61,,50.20,0.10,39.90,50.30,0.00,8.00,12.30,28.90,1.00,12.20,50.20,62.40,72.43,5.00,5.10,,,,,,,,,"82P00648","AC",1.18,1.92,0.17,31.50,0.54,0.69,0.11,17.59,,41.20,,0.61,1.05,,80.00,100.00,,,,,,,"CA688","CA037",0.00,0.00,0.00,0.00,0.00,0.00,0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Altamont","82P0128","82P00649","Lostpoint","81CA037002","S1981CA037002",,,102.00,112.00,"2C","cl",39.70,22.30,38.00,,15.40,6.90,4.70,15.50,16.40,0.20,2.90,0.00,0.00,0.00,35.00,0.00,,,,0.52,,42.10,0.10,35.00,42.20,0.00,6.80,10.20,24.40,0.70,12.50,42.09,54.60,69.71,5.10,5.10,,,,,,,,,"82P00649","C",1.21,1.69,0.11,20.90,0.55,0.92,0.21,11.80,,37.90,,0.51,0.89,,77.00,100.00,,,,,,,"CA688","CA037",0.00,0.00,0.00,0.00,0.00,0.00,0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Antioch","82P0129","82P00650",,"81CA037003","81CA037003",,,0.00,5.00,"A","sil",24.60,66.70,8.70,,35.40,31.30,7.10,11.30,4.70,0.60,0.90,2.00,5.00,0.00,23.00,7.00,,0.14,,1.53,10.00,9.40,,8.10,,,3.10,2.90,1.70,1.70,2.20,9.39,11.60,11.00,6.70,6.60,,,,,11.00,11.00,,,"82P00650","A",,,,5.30,0.61,0.93,,,,,,1.52,2.63,,81.00,100.00,,,,,,,,"CA037",1.00,3.00,0.00,0.00,0.00,4.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Antioch","82P0129","82P00651",,"81CA037003","81CA037003",,,5.00,10.00,"E","sil",23.80,65.20,11.00,,37.00,28.20,4.60,10.60,5.90,1.00,1.70,3.00,15.00,6.00,39.00,24.00,,0.04,,0.37,9.00,,,6.20,,,2.10,2.10,1.40,1.10,0.90,6.69,,22.58,7.90,7.30,,,0.00,,,,,,"82P00651","E",,,,3.50,0.32,0.56,,,,,,0.37,0.63,,88.00,100.00,,,,,,,,"CA037",2.00,8.00,3.00,0.00,0.00,14.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Antioch","82P0129","82P00652",,"81CA037003","81CA037003",,,10.00,30.00,"Bt11","sicl",15.60,45.10,39.30,,27.60,17.50,2.80,7.80,4.10,0.20,0.70,1.00,2.00,1.00,16.00,4.00,,0.06,,0.39,6.00,,,23.70,,,5.10,8.80,13.50,2.40,1.50,29.79,,40.00,7.50,7.60,,,0.00,,39.00,40.00,,,"82P00652","B",1.21,1.87,0.15,18.00,0.46,0.60,0.25,15.19,,38.90,,0.38,0.67,,95.00,100.00,,,,,,,,"CA037",1.00,1.00,1.00,0.00,0.00,2.00,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Antioch","82P0129","82P00653",,"81CA037003","81CA037003",,,30.00,61.00,"Bt12","c",14.80,36.40,48.80,,22.90,13.50,2.30,7.90,3.70,0.50,0.40,1.00,2.00,4.00,19.00,7.00,,,,0.27,,,,31.40,,,6.20,10.70,26.40,2.50,1.30,45.79,,52.00,7.60,7.60,,,0.00,,54.00,52.00,,,"82P00653","B",,,,25.40,0.52,0.64,,,,,,0.27,0.46,,97.00,100.00,,,,,,,,"CA037",1.00,1.00,2.00,0.00,0.00,3.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Antioch","82P0129","82P00654",,"81CA037003","81CA037003",,,61.00,71.00,"Bt13","c",15.60,34.70,49.70,,22.50,12.20,2.30,8.80,3.80,0.30,0.40,1.00,1.00,4.00,19.00,6.00,,,,0.23,,,,31.80,,,6.10,11.40,29.00,2.40,1.10,48.90,,52.00,7.60,7.70,,,0.00,,53.00,52.00,,,"82P00654","B",,,,23.30,0.47,0.64,,,,,,0.23,0.39,,98.00,100.00,,,,,,,,"CA037",1.00,1.00,2.00,0.00,0.00,3.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Antioch","82P0129","82P00655",,"81CA037003","81CA037003",,,71.00,104.00,"Bt2","c",16.30,35.30,48.40,,22.50,12.80,2.30,8.90,4.30,0.40,0.40,1.00,1.00,0.00,16.00,2.00,,,,0.19,,,,29.20,,,5.40,9.50,25.80,1.80,1.10,42.49,,36.00,7.40,7.40,,,0.00,,49.00,36.00,,,"82P00655","B",1.21,1.94,0.16,21.70,0.45,0.60,0.25,16.89,,42.30,,0.18,0.32,,97.00,100.00,,,,,,,,"CA037",1.00,1.00,0.00,0.00,0.00,1.00,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Antioch","82P0129","82P00656",,"81CA037003","81CA037003",,,104.00,127.00,"2C","sc",45.50,13.30,41.20,,9.90,3.40,1.20,27.70,16.10,0.20,0.30,1.00,0.00,0.00,45.00,1.00,,,,0.19,,,,27.90,,,12.10,11.80,32.10,2.50,0.10,58.50,,48.00,7.40,7.40,,,0.00,,48.00,48.00,,,"82P00656","C",,,,21.50,0.52,0.68,,,,,,0.18,0.32,,100.00,100.00,,,,,,,,"CA037",1.00,0.00,0.00,0.00,0.00,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Antioch","82P0130","82P00657",,"81CA037004","81CA037004",,,0.00,10.00,"A","sil",25.70,65.20,9.10,,30.10,35.10,9.80,9.00,4.10,1.10,1.70,1.00,1.00,0.00,18.00,2.00,,0.08,,0.89,10.00,,,9.40,,,5.60,5.00,1.70,1.80,0.40,14.10,,12.00,8.00,7.80,,,0.00,,10.00,12.00,,,"82P00657","A",1.57,1.57,0.00,4.90,0.54,1.03,0.16,0.00,,15.50,,0.88,1.53,,97.00,100.00,,,,,,,,"CA037",1.00,1.00,0.00,0.00,0.00,1.00,0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Antioch","82P0130","82P00658",,"81CA037004","81CA037004",,,10.00,28.00,"Bt1","sicl",15.00,51.60,33.40,,26.30,25.30,5.20,4.50,2.70,1.00,1.60,1.00,0.00,0.00,11.00,1.00,,0.05,,0.59,10.00,,,20.20,,,5.60,9.30,10.30,1.70,1.20,26.90,,31.00,7.80,7.70,,,0.00,,29.00,31.00,,,"82P00658","B",1.54,1.69,0.03,14.30,0.43,0.60,0.10,3.09,,20.60,,0.58,1.01,,96.00,100.00,,,,,,,,"CA037",1.00,0.00,0.00,0.00,0.00,1.00,0.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Antioch","82P0130","82P00659",,"81CA037004","81CA037004",,,28.00,53.00,"Bt2","c",6.90,35.60,57.50,,23.20,12.40,1.90,2.20,1.50,0.60,0.70,0.00,1.00,0.00,6.00,1.00,,0.05,,0.47,9.00,43.00,,31.20,,,5.10,10.90,25.30,1.70,5.80,43.00,48.80,43.00,5.80,5.70,,,,,40.00,43.00,,,"82P00659","B",,,,24.60,0.43,0.54,,,,,,0.46,0.81,,88.00,100.00,,,,,,,,"CA037",0.00,1.00,0.00,0.00,0.00,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Antioch","82P0130","82P00660",,"81CA037004","81CA037004",,,53.00,91.00,"Bt3","c",3.80,30.20,66.00,,20.30,9.90,1.20,1.20,0.80,0.20,0.40,0.00,0.00,0.00,3.00,0.00,,,,0.30,,52.30,,35.70,,,6.30,13.80,30.20,2.00,4.50,52.29,56.80,41.00,5.90,5.90,,,,,39.00,41.00,,,"82P00660","B",1.11,1.92,0.20,27.80,0.42,0.54,0.22,20.00,,48.00,,0.30,0.51,,92.00,100.00,,,,,,,,"CA037",0.00,0.00,0.00,0.00,0.00,0.00,0.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Antioch","82P0131","82P00661",,"81CA037005","81CA037005",,,0.00,15.00,"E","sil",7.80,80.00,12.20,,48.40,31.60,2.90,1.50,1.00,1.10,1.30,4.00,5.00,0.00,13.00,9.00,,0.04,,0.51,12.00,4.50,,5.00,,,1.40,1.40,1.20,0.50,2.50,4.50,7.00,24.00,6.40,5.50,,,,,,,,,"82P00661","E",,,,4.00,0.33,0.41,,,,,,0.50,0.87,,64.00,90.00,,,,,,,,"CA037",2.00,3.00,0.00,0.00,0.00,5.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Antioch","82P0131","82P00662",,"81CA037005","81CA037005",,,15.00,53.00,"Bt1","c",1.80,33.30,64.90,,22.30,11.00,0.70,0.40,0.20,0.30,0.20,1.00,0.00,0.00,2.00,1.00,,0.05,,0.50,9.00,22.90,0.50,23.60,23.40,2.00,3.50,10.00,9.00,0.40,9.30,22.89,32.20,38.13,4.90,4.90,,,,,,,,,"82P00662","B",,,,21.20,0.33,0.36,,,,,,0.50,0.86,,71.00,97.00,,,,,,,,"CA037",1.00,0.00,0.00,0.00,0.00,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Antioch","82P0131","82P00663",,"81CA037005","81CA037005",,,53.00,76.00,"Bt2","c",1.40,25.70,72.90,,19.90,5.80,0.30,0.30,0.40,0.10,0.30,0.00,0.00,0.00,1.00,0.00,,0.06,,0.53,8.00,21.90,0.80,26.40,22.70,4.00,3.90,10.10,7.40,0.50,11.10,21.89,33.00,28.03,4.80,4.80,,,,,,,,,"82P00663","B",,,,23.90,0.33,0.36,,,,,,0.52,0.91,,66.00,83.00,,,,,,,,"CA037",0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Chatfield","83P0140","83P00618","Chatfield","S1982NY061001","S1982NY061001",40.79,-73.95,0.00,5.00,"A","fsl",52.10,42.20,5.70,,17.80,24.40,14.00,15.00,10.30,6.00,6.80,0.00,0.00,0.00,38.00,0.00,,0.67,,10.70,16.00,4.30,,27.10,,,2.90,0.90,0.20,0.30,34.10,4.30,38.40,1.00,4.10,3.60,,,,0.27,1.00,1.00,,,"83P00618","A",,,,26.20,4.60,4.75,,,,,,10.69,18.44,,11.00,16.00,,,,,,"144A","NY061","NY061",0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Chatfield","83P0140","83P00619","Chatfield","S1982NY061001","S1982NY061001",40.79,-73.95,5.00,18.00,"AB","l",41.30,47.80,10.90,,21.60,26.20,10.90,10.70,10.10,2.80,6.80,0.00,0.00,0.00,30.00,0.00,,0.15,,2.68,18.00,0.80,,11.60,,,0.60,0.10,0.10,0.00,15.60,0.80,16.40,1.00,4.20,4.10,,,,0.14,,1.00,,,"83P00619","AB",,,,7.80,0.72,1.06,,,,,,2.68,4.62,,5.00,7.00,,,,,,"144A","NY061","NY061",0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Chatfield","83P0140","83P00620","Chatfield","S1982NY061001","S1982NY061001",40.79,-73.95,18.00,68.00,"Bw","l",41.60,46.70,11.70,,20.20,26.50,11.30,10.70,9.60,3.60,6.40,0.00,0.00,0.00,30.00,0.00,,0.04,,0.65,13.00,0.40,,7.30,,,0.30,0.10,0.00,0.00,7.40,0.40,7.80,0.00,4.10,4.10,,,,0.10,,0.00,,,"83P00620","B",,,,5.60,0.48,0.62,,,,,,0.64,1.12,,5.00,5.00,,,,,,"144A","NY061","NY061",0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Snd","83P0141","83P00621","North Meadow","S1982NY061003","S1982NY061003",40.79,-73.95,0.00,15.00,"A","sl",66.10,26.80,7.10,,10.50,16.30,14.20,19.50,15.10,7.50,9.80,0.00,0.00,0.00,52.00,0.00,,0.18,,3.11,17.00,10.40,,11.80,,,8.70,1.50,0.00,0.20,4.10,10.39,14.50,0.00,6.10,5.70,,,,0.19,,0.00,,,"83P00621","A",,,,7.10,1.00,1.66,,,,,,3.10,5.36,,72.00,88.00,,,,,,"144A","NY061","NY061",0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Snd","83P0141","83P00622","North Meadow","S1982NY061003","S1982NY061003",40.79,-73.95,15.00,18.00,"C1","ls",86.10,10.80,3.10,,3.00,7.80,8.50,22.00,31.40,7.90,16.30,0.00,0.00,0.00,78.00,0.00,,0.04,,0.96,20.00,2.90,,3.40,,,2.40,0.50,0.00,0.00,1.30,2.90,4.20,0.00,6.00,5.40,,,,0.10,,0.00,,,"83P00622","C",,,,3.10,1.00,1.10,,,,,,0.95,1.65,,69.00,85.00,,,,,,"144A","NY061","NY061",0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Snd","83P0141","83P00623","North Meadow","S1982NY061003","S1982NY061003",40.79,-73.95,18.00,30.00,"C2","fsl",52.40,37.10,10.50,,15.30,21.80,14.20,18.00,10.20,3.70,6.30,0.00,0.00,0.00,38.00,0.00,,0.07,,0.92,12.00,5.00,,7.90,,,4.10,0.80,0.00,0.10,5.90,5.00,10.90,0.00,5.70,5.20,,,,0.11,,0.00,,,"83P00623","C",,,,5.40,0.51,0.75,,,,,,0.92,1.58,,46.00,63.00,,,,,,"144A","NY061","NY061",0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
