samp,Pedon,Order,top,bottom,Model_desg,M,Hzn_avg,Thick,Texture,SAND,SILT,CLAY,SOC,BD,Model,Measured,SITE_PIT_VISIT,UID,DATE_COL,SITE_ID,SITE_USE,VISIT_NO,PIT,REP_PIT,LAYER,HORIZON,TOP,BOTTOM,SANDY,LOAMY,MK_MIN,ORGANIC,ROCK_FRAGMENTS,TEXTURE_CLASS,Bulk.Density,SOCd,SOC_5,SOC_30,SOC_100,SOCden,SOCstock5,SOCstock30,SOCstock100
5143-3,5143,3,17,26,E,E,21.5,9,ls,83.3,12.1,4.6,0.36,2.19,1.093208889,2.19,NWCA11-1394_C_1,5143,4-May-11,NWCA11-1394,NWCA_PROBABILITY,1,C,Y,3,E,17,26,Y,,,,0,LS,2.19,0.7884,0,9,9,0.7884,0,0.70956,0.70956
5143-4,5143,4,26,51,C,C,38.5,25,ls,79,14.4,6.6,0.28,2.06,1.105315556,2.06,NWCA11-1394_C_1,5143,4-May-11,NWCA11-1394,NWCA_PROBABILITY,1,C,Y,4,Cg1,26,51,Y,,,,0,LS,2.06,0.5768,0,4,25,0.5768,0,0.23072,1.442
5143-5,5143,5,51,125,C,C,88,74,sl,77.6,13.7,8.7,0.19,NA,1.0691,NA,NWCA11-1394_C_1,5143,4-May-11,NWCA11-1394,NWCA_PROBABILITY,1,C,Y,5,Cg2,51,125,Y,,,,0,SL,1.0691,0.203129,0,0,49,0.203129,0,0,0.9953321
5419-1,5419,1,0,44,A,A,22,44,sl,72.3,8.6,19.1,1.82,0.69,0.827602222,0.69,NWCA11-1395_A_1,5419,21-Jul-11,NWCA11-1395,NWCA_PROBABILITY,1,A,Y,1,A,0,44,,,Y,,0,SL,0.69,1.2558,5,30,44,1.2558,0.6279,3.7674,5.52552
5419-2,5419,2,44,115,Oa,O,79.5,71,sl,74,7.6,18.4,0.57,1.14,1.105962222,1.14,NWCA11-1395_A_1,5419,21-Jul-11,NWCA11-1395,NWCA_PROBABILITY,1,A,Y,2,Oab,44,115,,,,M,0,SL,1.14,0.6498,0,0,56,0.6498,0,0,3.63888
5420-1,5420,1,0,109,A,A,54.5,109,s,96.2,1.5,2.3,0.4,1.25,1.240924444,1.25,NWCA11-1396_B_1,5420,13-Jul-11,NWCA11-1396,NWCA_PROBABILITY,1,B,Y,1,Ag,0,109,,,Y,,0,S,1.25,0.5,5,30,100,0.5,0.25,1.5,5
5421-1,5421,1,0,60,Oa,O,30,60,c,5.1,24.4,70.5,5.39,0.35,0.355307619,0.35,NWCA11-1397_D_1,5421,28-Jun-11,NWCA11-1397,NWCA_PROBABILITY,1,D,Y,1,Oa,0,60,,,,,0,C,0.35,1.8865,5,30,60,1.8865,0.94325,5.6595,11.319
5422-1,5422,1,0,5,A,A,2.5,5,NA,NA,NA,NA,NA,NA,1.064613333,NA,NWCA11-1398_A_1,5422,19-Apr-11,NWCA11-1398,NWCA_PROBABILITY,1,A,Y,1,A,0,5,Y,,,,0,NA,1.064613333,NA,5,5,5,NA,NA,NA,NA
5422-2,5422,2,5,15,A,A,10,10,scl,56.3,19.8,23.9,2.96,0.79,0.93354,0.79,NWCA11-1398_A_1,5422,19-Apr-11,NWCA11-1398,NWCA_PROBABILITY,1,A,Y,2,AEg,5,15,,Y,,,0,SCL,0.79,2.3384,0,10,10,2.3384,0,2.3384,2.3384
5422-3,5422,3,15,34,AB,A,24.5,19,scl,53.5,20.5,26,1.89,0.87,0.917862222,0.87,NWCA11-1398_A_1,5422,19-Apr-11,NWCA11-1398,NWCA_PROBABILITY,1,A,Y,3,Ab,15,34,,Y,,,0,SCL,0.87,1.6443,0,15,19,1.6443,0,2.46645,3.12417
5422-4,5422,4,34,60,AB,A,47,26,scl,49.4,20.6,30,0.69,1.05,0.94284,1.05,NWCA11-1398_A_1,5422,19-Apr-11,NWCA11-1398,NWCA_PROBABILITY,1,A,Y,4,Abg,34,60,,Y,,,0,SCL,1.05,0.7245,0,0,26,0.7245,0,0,1.8837
5422-5,5422,5,60,80,C,C,70,20,sl,71.1,11.3,17.6,0.1,NA,1.082262222,NA,NWCA11-1398_A_1,5422,19-Apr-11,NWCA11-1398,NWCA_PROBABILITY,1,A,Y,5,Cg,60,80,Y,,,,0,SL,1.082262222,0.108226222,0,0,20,0.108226222,0,0,0.216452444
5431-1,5431,1,0,100,Oa,O,50,100,c,0.8,23.3,75.9,5.7,0.35,0.350147619,0.35,NWCA11-1400_D_1,5431,8-Jun-11,NWCA11-1400,NWCA_PROBABILITY,1,D,Y,1,Oa,0,100,,,,,0,C,0.35,1.995,5,30,100,1.995,0.9975,5.985,19.95
5432-1,5432,1,0,90,A,A,45,90,c,1.3,23.9,74.8,3.85,0.38,0.408402222,0.38,NWCA11-1401_A_1,5432,14-Jun-11,NWCA11-1401,NWCA_PROBABILITY,1,A,Y,1,A,0,90,,,Y,,0,C,0.38,1.463,5,30,90,1.463,0.7315,4.389,13.167
6142-1,6142,1,0,29,Oi,O,14.5,29,P,NA,NA,NA,44.99,0.23,0.26507873,0.23,NWCA11-1402_C_1,6142,30-Jun-11,NWCA11-1402,NWCA_PROBABILITY,1,C,Y,1,Oi,0,29,,,,P,0,PEAT,0.23,10.3477,5,29,29,10.3477,5.17385,30.00833,30.00833
6142-2,6142,2,29,125,A,A,77,96,MM,89,7.6,3.4,7.49,0.98,0.842104444,0.98,NWCA11-1402_C_1,6142,30-Jun-11,NWCA11-1402,NWCA_PROBABILITY,1,C,Y,2,A,29,125,,,Y,,0,MK S,0.98,7.3402,0,1,71,7.3402,0,0.73402,52.11542
5433-1,5433,1,0,90,Oa,O,45,90,c,3.6,20.9,75.5,3.7,0.32,0.327383175,0.32,NWCA11-1404_D_1,5433,27-Jul-11,NWCA11-1404,NWCA_PROBABILITY,1,D,Y,1,Oa,0,90,,,,M,0,C,0.32,1.184,5,30,90,1.184,0.592,3.552,10.656
6145-1,6145,1,0,9,A,A,4.5,9,cl,40.6,19.7,39.7,5.18,0.66,0.835588889,0.66,NWCA11-1406_C_1,6145,14-Jun-11,NWCA11-1406,NWCA_PROBABILITY,1,C,Y,1,A1,0,9,,Y,,,0,CL,0.66,3.4188,5,9,9,3.4188,1.7094,3.07692,3.07692
6145-2,6145,2,9,30,AB,A,19.5,21,scl,58.5,17.4,24.1,2.01,1.34,0.939775556,1.34,NWCA11-1406_C_1,6145,14-Jun-11,NWCA11-1406,NWCA_PROBABILITY,1,C,Y,2,AB,9,30,,Y,,,0,SCL,1.34,2.6934,0,21,21,2.6934,0,5.65614,5.65614
6145-3,6145,3,30,90,Bt,B,60,60,scl,66.9,13,20.1,0.43,1.96,1.0748,1.96,NWCA11-1406_C_1,6145,14-Jun-11,NWCA11-1406,NWCA_PROBABILITY,1,C,Y,3,Btg1,30,90,,Y,,,0,SCL,1.96,0.8428,0,0,60,0.8428,0,0,5.0568
6145-4,6145,4,90,125,Bt,B,107.5,35,scl,61.6,15.9,22.5,0.13,NA,0.990068889,NA,NWCA11-1406_C_1,6145,14-Jun-11,NWCA11-1406,NWCA_PROBABILITY,1,C,Y,4,Btg2,90,125,,Y,,,0,SCL,0.990068889,0.128708956,0,0,10,0.128708956,0,0,0.128708956
5533-1,5533,1,0,4,Oi,O,2,4,NA,NA,NA,NA,NA,NA,0.926568889,NA,NWCA11-1407_A_1,5533,17-May-11,NWCA11-1407,NWCA_PROBABILITY,1,A,Y,1,Oi1,0,4,,,,P,0,NA,0.926568889,NA,4,4,4,NA,NA,NA,NA
5533-2,5533,2,4,10,Oi,O,7,6,NA,NA,NA,NA,NA,NA,0.985522222,NA,NWCA11-1407_A_1,5533,17-May-11,NWCA11-1407,NWCA_PROBABILITY,1,A,Y,2,Oi2,4,10,,,,P,0,NA,0.985522222,NA,1,6,6,NA,NA,NA,NA
5533-3,5533,3,10,17,Oe,O,13.5,7,NA,NA,NA,NA,NA,NA,0.923235556,NA,NWCA11-1407_A_1,5533,17-May-11,NWCA11-1407,NWCA_PROBABILITY,1,A,Y,3,Oe,10,17,,,,MP,0,NA,0.923235556,NA,0,7,7,NA,NA,NA,NA
5533-4,5533,4,17,33,A,A,25,16,ls,83.2,14.3,2.5,3.99,1.58,0.882082222,1.58,NWCA11-1407_A_1,5533,17-May-11,NWCA11-1407,NWCA_PROBABILITY,1,A,Y,4,AEg,17,33,Y,,,,0,LS,1.58,6.3042,0,13,16,6.3042,0,8.19546,10.08672
5533-5,5533,5,33,60,C,C,46.5,27,s,89.5,10.1,0.4,0.02,2.02,1.268757778,2.02,NWCA11-1407_A_1,5533,17-May-11,NWCA11-1407,NWCA_PROBABILITY,1,A,Y,5,Cg1,33,60,Y,,,,0,S,2.02,0.0404,0,0,27,0.0404,0,0,0.10908
5533-6,5533,6,60,125,C,C,92.5,65,sl,78.6,10.7,10.7,0.22,NA,1.080806667,NA,NWCA11-1407_A_1,5533,17-May-11,NWCA11-1407,NWCA_PROBABILITY,1,A,Y,6,Cg2,60,125,,Y,,,0,SL,1.080806667,0.237777467,0,0,40,0.237777467,0,0,0.951109867
5434-1,5434,1,0,60,Oa,O,30,60,c,3.8,27.1,69.1,4.1,0.32,0.330222222,0.32,NWCA11-1408_D_1,5434,4-Aug-11,NWCA11-1408,NWCA_PROBABILITY,1,D,Y,1,Oa,0,60,,,,M,0,C,0.32,1.312,5,30,60,1.312,0.656,3.936,7.872
5435-1,5435,1,0,60,Oa,O,30,60,c,3.5,38.1,58.4,10.57,0.24,0.266304444,0.24,NWCA11-1409_A_1,5435,21-Jun-11,NWCA11-1409,NWCA_PROBABILITY,1,A,Y,1,Oa,0,60,,,,M,0,C,0.24,2.5368,5,30,60,2.5368,1.2684,7.6104,15.2208
5769-1,5769,1,0,2,Oe,O,1,2,NA,NA,NA,NA,NA,NA,0.914246667,NA,NWCA11-1410_D_1,5769,5-May-11,NWCA11-1410,NWCA_PROBABILITY,1,D,Y,1,Oe1,0,2,,,,MP,0,NA,0.914246667,NA,2,2,2,NA,NA,NA,NA
5769-2,5769,2,2,10,Oe,O,6,8,scl,47.4,24.5,28.1,6.16,0.9,0.698528889,0.9,NWCA11-1410_D_1,5769,5-May-11,NWCA11-1410,NWCA_PROBABILITY,1,D,Y,2,Oe2,2,10,,,,MP,0,SCL,0.9,5.544,3,8,8,5.544,1.6632,4.4352,4.4352
5769-3,5769,3,10,60,Oa,O,35,50,scl,49.2,19.8,31,2.37,1.26,0.861555556,1.26,NWCA11-1410_D_1,5769,5-May-11,NWCA11-1410,NWCA_PROBABILITY,1,D,Y,3,Oa,10,60,,,,M,0,SCL,1.26,2.9862,0,20,50,2.9862,0,5.9724,14.931
5769-4,5769,4,60,125,C,C,92.5,65,scl,47.6,21.4,31,0.95,NA,0.993491111,NA,NWCA11-1410_D_1,5769,5-May-11,NWCA11-1410,NWCA_PROBABILITY,1,D,Y,4,Cg,60,125,,Y,,,0,SCL,0.993491111,0.943816556,0,0,40,0.943816556,0,0,3.775266222
5436-1,5436,1,0,100,Oa,O,50,100,c,3.8,27.8,68.4,4.67,0.34,0.341682222,0.34,NWCA11-1411_D_1,5436,1-Aug-11,NWCA11-1411,NWCA_PROBABILITY,1,D,Y,1,Oa,0,100,,,,M,0,C,0.34,1.5878,5,30,100,1.5878,0.7939,4.7634,15.878
5437-1,5437,1,0,89,Oa,O,44.5,89,c,25.2,34.5,40.3,2.74,0.45,0.508671111,0.45,NWCA11-1412_D_1,5437,14-Jul-11,NWCA11-1412,NWCA_PROBABILITY,1,D,Y,1,Oa,0,89,,,,M,0,C,0.45,1.233,5,30,89,1.233,0.6165,3.699,10.9737
4084-1,4084,1,0,60,A,A,30,60,s,87.5,8.9,3.6,2.56,0.83,0.857597778,0.83,NWCA11-1413_B_1,4084,20-Jul-11,NWCA11-1413,NWCA_PROBABILITY,1,B,Y,1,A,0,60,Y,,,,0,S,0.83,2.1248,5,30,60,2.1248,1.0624,6.3744,12.7488
5438-1,5438,1,0,1,Oi,O,0.5,1,NA,NA,NA,NA,NA,NA,0.939082222,NA,NWCA11-1414_C_1,5438,21-Apr-11,NWCA11-1414,NWCA_PROBABILITY,1,C,Y,1,Oi,0,1,,,,P,0,NA,0.939082222,NA,1,1,1,NA,NA,NA,NA
5438-1,5438,1,0,1,Oi,O,0.5,1,NA,NA,NA,NA,NA,NA,0.939082222,NA,NWCA11-1414_C_1,5438,21-Apr-11,NWCA11-1414,NWCA_PROBABILITY,1,C,Y,2,AE,1,17,,,Y,,0,SL,0.939082222,NA,1,1,1,NA,NA,NA,NA
5438-1,5438,1,1,17,A,A,9,16,sl,61.4,23.5,15.1,1.82,0.86,0.964926667,0.86,NWCA11-1414_C_1,5438,21-Apr-11,NWCA11-1414,NWCA_PROBABILITY,1,C,Y,1,Oi,0,1,,,,P,0,NA,0.86,1.5652,4,16,16,1.5652,0.62608,2.50432,2.50432
5438-1,5438,1,1,17,A,A,9,16,sl,61.4,23.5,15.1,1.82,0.86,0.964926667,0.86,NWCA11-1414_C_1,5438,21-Apr-11,NWCA11-1414,NWCA_PROBABILITY,1,C,Y,2,AE,1,17,,,Y,,0,SL,0.86,1.5652,4,16,16,1.5652,0.62608,2.50432,2.50432
5438-2,5438,2,17,42,Bt,B,29.5,25,scl,59.3,18.3,22.4,0.39,1.05,0.930215556,1.05,NWCA11-1414_C_1,5438,21-Apr-11,NWCA11-1414,NWCA_PROBABILITY,1,C,Y,3,Btg1,17,42,Y,,,,0,SCL,1.05,0.4095,0,13,25,0.4095,0,0.53235,1.02375
5438-3,5438,3,42,60,Bt,B,51,18,scl,57.1,13.3,29.6,0.18,1.03,0.995926667,1.03,NWCA11-1414_C_1,5438,21-Apr-11,NWCA11-1414,NWCA_PROBABILITY,1,C,Y,4,Btg2,42,60,Y,,,,0,SCL,1.03,0.1854,0,0,18,0.1854,0,0,0.33372
5438-4,5438,4,60,125,Bt,B,92.5,65,scl,60.7,11.6,27.7,0.1,NA,0.992728889,NA,NWCA11-1414_C_1,5438,21-Apr-11,NWCA11-1414,NWCA_PROBABILITY,1,C,Y,5,Btg3,60,125,Y,,,,0,SCL,0.992728889,0.099272889,0,0,40,0.099272889,0,0,0.397091556
5772-1,5772,1,0,6,Oi,O,3,6,NA,NA,NA,NA,NA,NA,0.938604444,NA,NWCA11-1415_C_1,5772,19-May-11,NWCA11-1415,NWCA_PROBABILITY,1,C,Y,1,Oi,0,6,,,,P,0,NA,0.938604444,NA,5,6,6,NA,NA,NA,NA
5772-2,5772,2,6,22,A,A,14,16,sl,75.9,13.4,10.7,3.26,1.35,0.8798,1.35,NWCA11-1415_C_1,5772,19-May-11,NWCA11-1415,NWCA_PROBABILITY,1,C,Y,2,A,6,22,Y,,,,0,SL,1.35,4.401,0,16,16,4.401,0,7.0416,7.0416
5772-3,5772,3,22,60,A,A,41,38,sl,78.8,11.4,9.8,1.08,1.64,0.992302222,1.64,NWCA11-1415_C_1,5772,19-May-11,NWCA11-1415,NWCA_PROBABILITY,1,C,Y,3,AEg,22,60,Y,,,,0,SL,1.64,1.7712,0,8,38,1.7712,0,1.41696,6.73056
5772-4,5772,4,60,125,C,C,92.5,65,scl,67,11.4,21.6,0.15,NA,1.02506,NA,NWCA11-1415_C_1,5772,19-May-11,NWCA11-1415,NWCA_PROBABILITY,1,C,Y,4,2Cg,60,125,,Y,,,0,SCL,1.02506,0.153759,0,0,40,0.153759,0,0,0.615036
4083-1,4083,1,0,30,O,O,15,30,ls,81.6,9.4,9,1.71,1.08,1.082495556,1.08,NWCA11-1416_B_1,4083,6-Jul-11,NWCA11-1416,NWCA_PROBABILITY,1,B,Y,1,O,0,30,,,,U,0,LS,1.08,1.8468,5,30,30,1.8468,0.9234,5.5404,5.5404
4083-2,4083,2,30,63,O,O,46.5,33,sl,72,8.6,19.4,0.25,1.13,1.14314,1.13,NWCA11-1416_B_1,4083,6-Jul-11,NWCA11-1416,NWCA_PROBABILITY,1,B,Y,2,O,30,63,,,,U,0,SL,1.13,0.2825,0,0,33,0.2825,0,0,0.93225
4082-1,4082,1,0,76,Oa,O,38,76,c,5.2,23,71.8,3.82,0.37,0.364509841,0.37,NWCA11-1417_B_1,4082,12-Jul-11,NWCA11-1417,NWCA_PROBABILITY,1,B,Y,1,Oa,0,76,,,,M,0,C,0.37,1.4134,5,30,76,1.4134,0.7067,4.2402,10.74184
4081-1,4081,1,0,114,Oa,O,57,114,c,2.5,21.4,76.1,3.5,0.35,0.344936508,0.35,NWCA11-1418_D_1,4081,5-Jul-11,NWCA11-1418,NWCA_PROBABILITY,1,D,Y,1,Oa,0,114,,,,M,0,C,0.35,1.225,5,30,100,1.225,0.6125,3.675,12.25
4080-1,4080,1,0,60,C,C,30,60,s,97.2,1.6,1.2,1.04,0.94,1.005311111,0.94,NWCA11-1420_D_1,4080,3-Aug-11,NWCA11-1420,NWCA_PROBABILITY,1,D,Y,1,C,0,60,Y,,,,0,S,0.94,0.9776,5,30,60,0.9776,0.4888,2.9328,5.8656
6143-1,6143,1,0,11,A,A,5.5,11,MM,76.8,19.2,4,9.39,0.79,0.719114545,0.79,NWCA11-1421_B_1,6143,26-Jul-11,NWCA11-1421,NWCA_PROBABILITY,1,B,Y,1,A1,0,11,Y,,,,0,MK LS,0.79,7.4181,5,11,11,7.4181,3.70905,8.15991,8.15991
6143-2,6143,2,11,60,A,A,35.5,49,sl,65.5,29.8,4.7,2.19,1.26,1.214624444,1.26,NWCA11-1421_B_1,6143,26-Jul-11,NWCA11-1421,NWCA_PROBABILITY,1,B,Y,2,A2,11,60,Y,,,,0,SL,1.26,2.7594,0,19,49,2.7594,0,5.24286,13.52106
6146-1,6146,1,0,10,A,A,5,10,sl,76.7,6.2,17.1,4.34,0.6,0.885704444,0.6,NWCA11-1423_D_1,6146,27-Jul-11,NWCA11-1423,NWCA_PROBABILITY,1,D,Y,1,A,0,10,Y,,,,0,SL,0.6,2.604,5,10,10,2.604,1.302,2.604,2.604
6146-2,6146,2,10,44,Bt,B,27,34,scl,72.9,5.4,21.7,0.77,1.34,0.94184,1.34,NWCA11-1423_D_1,6146,27-Jul-11,NWCA11-1423,NWCA_PROBABILITY,1,D,Y,2,Btg1,10,44,,Y,,,0,SCL,1.34,1.0318,0,20,34,1.0318,0,2.0636,3.50812
6146-3,6146,3,44,60,B,B,52,16,scl,58.4,8.1,33.5,0.66,1.47,1.032606667,1.47,NWCA11-1423_D_1,6146,27-Jul-11,NWCA11-1423,NWCA_PROBABILITY,1,D,Y,3,Bg2,44,60,,Y,,,0,SCL,1.47,0.9702,0,0,16,0.9702,0,0,1.55232
6146-4,6146,4,60,125,C,C,92.5,65,s,94.3,0.7,5,0.04,NA,1.23226,NA,NWCA11-1423_D_1,6146,27-Jul-11,NWCA11-1423,NWCA_PROBABILITY,1,D,Y,4,Cg,60,125,Y,,,,0,S,1.23226,0.0492904,0,0,40,0.0492904,0,0,0.1971616
4816-2,4816,1,0,3,Oa,O,1.5,3,sic,3.4,54,42.6,2.94,0.97,1.027626667,0.97,NWCA11-1465_C_1,4816,20-Jul-11,NWCA11-1465,NWCA_PROBABILITY,1,C,Y,1,Oa,0,3,,,Y,,0,SIC,0.97,2.8518,3,3,3,2.8518,0.85554,0.85554,0.85554
4816-2,4816,1,0,3,Oa,O,1.5,3,sic,3.4,54,42.6,2.94,0.97,1.027626667,0.97,NWCA11-1465_C_1,4816,20-Jul-11,NWCA11-1465,NWCA_PROBABILITY,1,C,Y,2,A,3,16,,Y,,,0,SIC,0.97,2.8518,3,3,3,2.8518,0.85554,0.85554,0.85554
4816-2,4816,2,3,16,A,A,9.5,13,sic,3.4,54,42.6,2.94,0.97,1.051677778,0.97,NWCA11-1465_C_1,4816,20-Jul-11,NWCA11-1465,NWCA_PROBABILITY,1,C,Y,1,Oa,0,3,,,Y,,0,SIC,0.97,2.8518,2,13,13,2.8518,0.57036,3.70734,3.70734
4816-2,4816,2,3,16,A,A,9.5,13,sic,3.4,54,42.6,2.94,0.97,1.051677778,0.97,NWCA11-1465_C_1,4816,20-Jul-11,NWCA11-1465,NWCA_PROBABILITY,1,C,Y,2,A,3,16,,Y,,,0,SIC,0.97,2.8518,2,13,13,2.8518,0.57036,3.70734,3.70734
4816-3,4816,3,16,39,Bt,B,27.5,23,sic,4.1,53,42.9,1.63,1.27,1.225891111,1.27,NWCA11-1465_C_1,4816,20-Jul-11,NWCA11-1465,NWCA_PROBABILITY,1,C,Y,3,Bt,16,39,,Y,,,0,SIC,1.27,2.0701,0,14,23,2.0701,0,2.89814,4.76123
4815-2,4815,1,0,4,Oa,O,2,4,sic,3.8,53.1,43.1,1.77,1.26,1.171251111,1.26,NWCA11-1465_C_2,4815,18-Aug-11,NWCA11-1465,NWCA_REVISITS,2,C,Y,1,Oa,0,4,,,Y,,0,SIC,1.26,2.2302,4,4,4,2.2302,0.89208,0.89208,0.89208
4815-2,4815,1,0,4,Oa,O,2,4,sic,3.8,53.1,43.1,1.77,1.26,1.171251111,1.26,NWCA11-1465_C_2,4815,18-Aug-11,NWCA11-1465,NWCA_REVISITS,2,C,Y,2,A,4,17,,Y,,,0,SIC,1.26,2.2302,4,4,4,2.2302,0.89208,0.89208,0.89208
4815-2,4815,2,4,17,A,A,10.5,13,sic,3.8,53.1,43.1,1.77,1.26,1.268062222,1.26,NWCA11-1465_C_2,4815,18-Aug-11,NWCA11-1465,NWCA_REVISITS,2,C,Y,1,Oa,0,4,,,Y,,0,SIC,1.26,2.2302,1,13,13,2.2302,0.22302,2.89926,2.89926
4815-2,4815,2,4,17,A,A,10.5,13,sic,3.8,53.1,43.1,1.77,1.26,1.268062222,1.26,NWCA11-1465_C_2,4815,18-Aug-11,NWCA11-1465,NWCA_REVISITS,2,C,Y,2,A,4,17,,Y,,,0,SIC,1.26,2.2302,1,13,13,2.2302,0.22302,2.89926,2.89926
4815-3,4815,3,17,42,Bt,B,29.5,25,sic,4.2,52.2,43.6,1.61,1.43,1.335011111,1.43,NWCA11-1465_C_2,4815,18-Aug-11,NWCA11-1465,NWCA_REVISITS,2,C,Y,3,Bt,17,42,,Y,,,0,SIC,1.43,2.3023,0,13,25,2.3023,0,2.99299,5.75575
4814-2,4814,1,0,7,Oa,O,3.5,7,sicl,6.6,57,36.4,3.59,0.55,0.593471111,0.55,NWCA11-1473_B_1,4814,22-Jul-11,NWCA11-1473,NWCA_PROBABILITY,1,B,Y,1,Oa,0,7,,,Y,,0,SICL,0.55,1.9745,5,7,7,1.9745,0.98725,1.38215,1.38215
4814-2,4814,1,0,7,Oa,O,3.5,7,sicl,6.6,57,36.4,3.59,0.55,0.593471111,0.55,NWCA11-1473_B_1,4814,22-Jul-11,NWCA11-1473,NWCA_PROBABILITY,1,B,Y,2,A,7,16,,Y,,,0,SICL,0.55,1.9745,5,7,7,1.9745,0.98725,1.38215,1.38215
4814-2,4814,2,7,16,A,A,11.5,9,sicl,6.6,57,36.4,3.59,0.55,0.580628889,0.55,NWCA11-1473_B_1,4814,22-Jul-11,NWCA11-1473,NWCA_PROBABILITY,1,B,Y,1,Oa,0,7,,,Y,,0,SICL,0.55,1.9745,0,9,9,1.9745,0,1.77705,1.77705
4814-2,4814,2,7,16,A,A,11.5,9,sicl,6.6,57,36.4,3.59,0.55,0.580628889,0.55,NWCA11-1473_B_1,4814,22-Jul-11,NWCA11-1473,NWCA_PROBABILITY,1,B,Y,2,A,7,16,,Y,,,0,SICL,0.55,1.9745,0,9,9,1.9745,0,1.77705,1.77705
4814-3,4814,3,16,24,Bt,B,20,8,sicl,9.9,56.9,33.2,2.33,0.65,0.702097778,0.65,NWCA11-1473_B_1,4814,22-Jul-11,NWCA11-1473,NWCA_PROBABILITY,1,B,Y,3,Bt1,16,24,,Y,,,0,SICL,0.65,1.5145,0,8,8,1.5145,0,1.2116,1.2116
4814-4,4814,4,24,42,Bt,B,33,18,l,31.2,42.3,26.5,1.32,0.73,0.775688889,0.73,NWCA11-1473_B_1,4814,22-Jul-11,NWCA11-1473,NWCA_PROBABILITY,1,B,Y,4,Bt2,24,42,,Y,,,0,L,0.73,0.9636,0,6,18,0.9636,0,0.57816,1.73448
4812-2,4812,1,0,6,Oa,O,3,6,sicl,8.6,55.7,35.7,2.56,1.31,1.252348889,1.31,NWCA11-1473_B_2,4812,18-Aug-11,NWCA11-1473,NWCA_REVISITS,2,B,Y,1,Oa,0,6,,,Y,,0,SICL,1.31,3.3536,5,6,6,3.3536,1.6768,2.01216,2.01216
4812-2,4812,1,0,6,Oa,O,3,6,sicl,8.6,55.7,35.7,2.56,1.31,1.252348889,1.31,NWCA11-1473_B_2,4812,18-Aug-11,NWCA11-1473,NWCA_REVISITS,2,B,Y,2,A,6,15,,Y,,,0,SICL,1.31,3.3536,5,6,6,3.3536,1.6768,2.01216,2.01216
4812-2,4812,2,6,15,A,A,10.5,9,sicl,8.6,55.7,35.7,2.56,1.31,1.285928889,1.31,NWCA11-1473_B_2,4812,18-Aug-11,NWCA11-1473,NWCA_REVISITS,2,B,Y,1,Oa,0,6,,,Y,,0,SICL,1.31,3.3536,0,9,9,3.3536,0,3.01824,3.01824
4812-2,4812,2,6,15,A,A,10.5,9,sicl,8.6,55.7,35.7,2.56,1.31,1.285928889,1.31,NWCA11-1473_B_2,4812,18-Aug-11,NWCA11-1473,NWCA_REVISITS,2,B,Y,2,A,6,15,,Y,,,0,SICL,1.31,3.3536,0,9,9,3.3536,0,3.01824,3.01824
4812-3,4812,3,15,30,Bt,B,22.5,15,cl,30.3,41.6,28.1,1.45,1.53,1.496504444,1.53,NWCA11-1473_B_2,4812,18-Aug-11,NWCA11-1473,NWCA_REVISITS,2,B,Y,3,Bt1,15,30,,Y,,,0,CL,1.53,2.2185,0,15,15,2.2185,0,3.32775,3.32775
4812-4,4812,4,30,42,Bt,B,36,12,l,36.9,40.3,22.8,0.96,1.77,1.66634,1.77,NWCA11-1473_B_2,4812,18-Aug-11,NWCA11-1473,NWCA_REVISITS,2,B,Y,4,Bt2,30,42,,Y,,,0,L,1.77,1.6992,0,0,12,1.6992,0,0,2.03904
4818-1,4818,1,0,23,A,A,11.5,23,l,42,35.3,22.7,1.7,1.35,0.955488889,1.35,NWCA11-1477_D_1,4818,19-Jul-11,NWCA11-1477,NWCA_PROBABILITY,1,D,Y,1,A,0,23,,Y,,,0,L,1.35,2.295,5,23,23,2.295,1.1475,5.2785,5.2785
4818-2,4818,2,23,48,Bt,B,35.5,25,l,51.8,28.8,19.4,0.44,1.59,1.020733333,1.59,NWCA11-1477_D_1,4818,19-Jul-11,NWCA11-1477,NWCA_PROBABILITY,1,D,Y,2,Bt1,23,48,,Y,,,0,L,1.59,0.6996,0,7,25,0.6996,0,0.48972,1.749
4818-3,4818,3,48,70,Bt,B,59,22,sl,53.2,28.7,18.1,0.34,1.52,0.993648889,1.52,NWCA11-1477_D_1,4818,19-Jul-11,NWCA11-1477,NWCA_PROBABILITY,1,D,Y,3,Bt2,48,70,,Y,,,0,SL,1.52,0.5168,0,0,22,0.5168,0,0,1.13696
4818-4,4818,4,70,88,Bt,B,79,18,sl,62.3,22.8,14.9,0.21,NA,1.023722222,NA,NWCA11-1477_D_1,4818,19-Jul-11,NWCA11-1477,NWCA_PROBABILITY,1,D,Y,4,Bt3,70,88,,Y,,,0,SL,1.023722222,0.214981667,0,0,18,0.214981667,0,0,0.386967
4818-5,4818,5,88,125,Bt,B,106.5,37,ls,78.8,12.8,8.4,0.15,NA,1.114533333,NA,NWCA11-1477_D_1,4818,19-Jul-11,NWCA11-1477,NWCA_PROBABILITY,1,D,Y,5,Bt4,88,125,,Y,,,0,LS,1.114533333,0.16718,0,0,12,0.16718,0,0,0.200616
